,logi_id,Region,sku,fiscal_week_end_date,fiscal_week_alias,a,b,c,d,e,f,g,h,i
278,C21000174,LATAM,800-000120,2021-12-31,Q322Wk13,0,0,10,0,0,196,0,0,0
279,C21000174,LATAM,800-000121,2021-10-01,Q222Wk13,0,0,27,0,0,345,0,0,0
280,C21000174,LATAM,800-000121,2021-10-08,Q322Wk01,0,0,4,0,0,338,0,0,0
281,C21000174,LATAM,800-000121,2021-10-15,Q322Wk02,300,0,16,0,0,323,300,0,0
282,C21000174,LATAM,800-000121,2021-10-22,Q322Wk03,0,0,56,0,0,269,300,0,0
283,C21000174,LATAM,800-000121,2021-10-29,Q322Wk04,0,0,4,0,0,265,300,0,0
284,C21000174,LATAM,800-000121,2021-11-05,Q322Wk05,0,0,2,0,0,260,0,0,0
285,C21000174,LATAM,800-000121,2021-11-12,Q322Wk06,200,0,14,0,0,246,200,0,0
286,C21000174,LATAM,800-000121,2021-11-19,Q322Wk07,0,0,21,0,0,227,200,0,0
287,C21000174,LATAM,800-000121,2021-11-26,Q322Wk08,0,0,10,0,0,507,200,0,0
288,C21000174,LATAM,800-000121,2021-12-03,Q322Wk09,44,0,45,0,0,465,44,0,0
289,C21000174,LATAM,800-000121,2021-12-10,Q322Wk10,0,0,113,0,0,357,44,0,0
290,C21000174,LATAM,800-000121,2021-12-17,Q322Wk11,0,0,18,0,0,343,44,0,0
291,C21000174,LATAM,800-000121,2021-12-24,Q322Wk12,0,0,21,0,0,532,0,0,0
292,C21000174,LATAM,800-000121,2021-12-31,Q322Wk13,0,0,7,0,0,523,0,0,0
293,C21000174,LATAM,800-000122,2021-10-01,Q222Wk13,0,0,39,0,0,235,0,0,0
294,C21000174,LATAM,800-000122,2021-10-08,Q322Wk01,0,0,52,0,0,206,0,0,0
295,C21000174,LATAM,800-000122,2021-10-15,Q322Wk02,0,0,20,0,0,186,0,0,0
296,C21000174,LATAM,800-000122,2021-10-22,Q322Wk03,0,0,54,0,0,129,0,0,0
297,C21000174,LATAM,800-000122,2021-10-29,Q322Wk04,0,0,24,0,0,108,0,0,0
298,C21000174,LATAM,800-000122,2021-11-05,Q322Wk05,0,0,4,0,0,102,0,0,0
299,C21000174,LATAM,800-000122,2021-11-12,Q322Wk06,80,0,13,0,0,90,80,0,0
300,C21000174,LATAM,800-000122,2021-11-19,Q322Wk07,0,0,9,0,0,84,80,0,0
301,C21000174,LATAM,800-000122,2021-11-26,Q322Wk08,0,0,41,0,0,41,80,0,0
302,C21000174,LATAM,800-000122,2021-12-03,Q322Wk09,0,-4,15,0,0,27,0,0,0
303,C21000174,LATAM,800-000122,2021-12-10,Q322Wk10,260,0,17,0,0,16,260,0,0
304,C21000174,LATAM,800-000122,2021-12-17,Q322Wk11,260,0,2,0,0,13,520,0,0
305,C21000174,LATAM,800-000122,2021-12-24,Q322Wk12,0,0,10,0,0,80,520,0,0
306,C21000174,LATAM,800-000122,2021-12-31,Q322Wk13,0,0,6,0,0,74,260,0,0
307,C21000174,LATAM,800-000123,2021-10-01,Q222Wk13,0,0,31,0,0,46,0,0,0
308,C21000174,LATAM,800-000123,2021-10-08,Q322Wk01,0,0,1,0,0,44,0,0,0
309,C21000174,LATAM,800-000123,2021-10-15,Q322Wk02,0,0,3,0,0,41,0,0,0
310,C21000174,LATAM,800-000123,2021-10-22,Q322Wk03,0,0,7,0,0,32,0,0,0
311,C21000174,LATAM,800-000123,2021-10-29,Q322Wk04,0,0,11,0,0,19,0,0,0
312,C21000174,LATAM,800-000123,2021-11-05,Q322Wk05,0,0,4,0,0,19,0,0,0
313,C21000174,LATAM,800-000123,2021-11-12,Q322Wk06,0,0,1,0,0,18,0,0,0
314,C21000174,LATAM,800-000123,2021-11-19,Q322Wk07,0,0,3,0,0,13,0,0,0
315,C21000174,LATAM,800-000123,2021-11-26,Q322Wk08,0,0,4,0,0,10,0,0,0
316,C21000174,LATAM,800-000123,2021-12-03,Q322Wk09,0,0,3,0,0,8,0,0,0
317,C21000174,LATAM,800-000123,2021-12-10,Q322Wk10,300,0,2,0,0,6,300,0,0
318,C21000174,LATAM,800-000123,2021-12-17,Q322Wk11,0,0,0,0,0,5,300,0,0
319,C21000174,LATAM,800-000123,2021-12-24,Q322Wk12,0,0,1,0,0,5,300,0,0
320,C21000174,LATAM,800-000123,2021-12-31,Q322Wk13,0,0,0,0,0,5,0,0,0
321,C21000174,LATAM,800-000124,2021-10-01,Q222Wk13,12,0,0,0,0,0,12,0,0
322,C21000174,LATAM,800-000124,2021-10-08,Q322Wk01,0,0,0,0,0,0,12,0,0
323,C21000174,LATAM,800-000124,2021-10-15,Q322Wk02,0,0,0,0,0,0,12,0,0
324,C21000174,LATAM,800-000124,2021-10-29,Q322Wk04,52,0,0,0,0,0,52,0,0
325,C21000174,LATAM,800-000124,2021-11-05,Q322Wk05,12,0,0,0,0,0,64,0,0
326,C21000174,LATAM,800-000124,2021-11-12,Q322Wk06,120,0,6,0,0,6,184,0,0
327,C21000174,LATAM,800-000124,2021-11-19,Q322Wk07,0,0,6,0,0,0,132,0,0
328,C21000174,LATAM,800-000124,2021-11-26,Q322Wk08,0,0,0,0,0,0,120,0,0
329,C21000174,LATAM,800-000124,2021-12-24,Q322Wk12,0,0,0,0,0,184,0,0,0
330,C21000174,LATAM,800-000124,2021-12-31,Q322Wk13,0,0,4,0,0,138,0,0,0
331,C21000174,LATAM,800-000125,2021-10-01,Q222Wk13,0,0,0,0,0,37,0,0,0
332,C21000174,LATAM,800-000125,2021-10-08,Q322Wk01,0,0,1,0,0,37,0,0,0
333,C21000174,LATAM,800-000125,2021-10-15,Q322Wk02,0,0,0,0,0,36,0,0,0
334,C21000174,LATAM,800-000125,2021-10-22,Q322Wk03,0,0,1,0,0,36,0,0,0
335,C21000174,LATAM,800-000125,2021-10-29,Q322Wk04,0,0,1,0,0,35,0,0,0
336,C21000174,LATAM,800-000125,2021-11-05,Q322Wk05,0,0,1,0,0,34,0,0,0
337,C21000174,LATAM,800-000125,2021-11-12,Q322Wk06,0,0,1,0,0,33,0,0,0
338,C21000174,LATAM,800-000125,2021-11-19,Q322Wk07,0,0,1,1,0,31,0,1,0
339,C21000174,LATAM,800-000125,2021-11-26,Q322Wk08,0,0,0,0,0,31,0,0,0
340,C21000174,LATAM,800-000125,2021-12-03,Q322Wk09,0,0,1,0,0,30,0,0,0
341,C21000174,LATAM,800-000125,2021-12-10,Q322Wk10,0,0,0,0,0,30,0,0,0
342,C21000174,LATAM,800-000125,2021-12-17,Q322Wk11,0,0,1,0,0,29,0,0,0
343,C21000174,LATAM,800-000125,2021-12-24,Q322Wk12,0,0,1,0,0,28,0,0,0
344,C21000174,LATAM,800-000125,2021-12-31,Q322Wk13,0,0,2,0,0,26,0,0,0
345,C21000174,LATAM,800-000126,2021-10-01,Q222Wk13,0,0,0,0,0,20,0,0,0
346,C21000174,LATAM,800-000126,2021-10-08,Q322Wk01,0,0,2,0,0,18,0,0,0
347,C21000174,LATAM,800-000126,2021-10-15,Q322Wk02,0,0,1,0,0,17,0,0,0
348,C21000174,LATAM,800-000126,2021-10-22,Q322Wk03,0,0,5,0,0,12,0,0,0
349,C21000174,LATAM,800-000126,2021-10-29,Q322Wk04,0,0,0,0,0,11,0,0,0
350,C21000174,LATAM,800-000126,2021-11-05,Q322Wk05,0,0,1,0,0,11,0,0,0
351,C21000174,LATAM,800-000126,2021-11-12,Q322Wk06,80,0,2,0,0,9,80,0,0
352,C21000174,LATAM,800-000126,2021-11-19,Q322Wk07,0,0,1,0,0,8,80,0,0
353,C21000174,LATAM,800-000126,2021-11-26,Q322Wk08,0,0,0,0,0,8,80,0,0
354,C21000174,LATAM,800-000126,2021-12-03,Q322Wk09,0,-4,0,0,0,8,0,0,0
355,C21000174,LATAM,800-000126,2021-12-10,Q322Wk10,0,0,1,0,0,6,0,0,0
356,C21000174,LATAM,800-000126,2021-12-17,Q322Wk11,0,0,1,0,0,6,0,0,0
357,C21000174,LATAM,800-000126,2021-12-24,Q322Wk12,0,0,0,0,0,82,0,0,0
358,C21000174,LATAM,800-000126,2021-12-31,Q322Wk13,0,0,0,0,0,82,0,0,0
359,C21000174,LATAM,800-000127,2021-10-01,Q222Wk13,0,0,0,0,0,66,0,0,0
360,C21000174,LATAM,800-000127,2021-10-08,Q322Wk01,0,0,1,0,0,65,0,0,0
361,C21000174,LATAM,800-000127,2021-10-15,Q322Wk02,0,0,0,0,0,65,0,0,0
362,C21000174,LATAM,800-000127,2021-10-22,Q322Wk03,0,0,4,0,0,61,0,0,0
363,C21000174,LATAM,800-000127,2021-10-29,Q322Wk04,0,0,0,0,0,61,0,0,0
364,C21000174,LATAM,800-000127,2021-11-05,Q322Wk05,0,0,0,0,0,60,0,0,0
365,C21000174,LATAM,800-000127,2021-11-12,Q322Wk06,0,0,2,0,0,59,0,0,0
366,C21000174,LATAM,800-000127,2021-11-19,Q322Wk07,0,0,1,0,0,58,0,0,0
367,C21000174,LATAM,800-000127,2021-11-26,Q322Wk08,0,0,1,5,0,51,0,5,0
368,C21000174,LATAM,800-000127,2021-12-03,Q322Wk09,0,0,5,0,0,46,0,0,0
369,C21000174,LATAM,800-000127,2021-12-10,Q322Wk10,0,0,3,0,0,43,0,0,0
370,C21000174,LATAM,800-000127,2021-12-17,Q322Wk11,0,0,3,0,0,41,0,0,0
371,C21000174,LATAM,800-000127,2021-12-24,Q322Wk12,0,0,1,0,0,40,0,0,0
372,C21000174,LATAM,800-000127,2021-12-31,Q322Wk13,0,0,1,0,0,39,0,0,0
373,C21000174,LATAM,800-000128,2021-10-01,Q222Wk13,0,0,0,0,0,30,0,0,0
374,C21000174,LATAM,800-000128,2021-10-08,Q322Wk01,0,0,0,0,0,29,0,0,0
375,C21000174,LATAM,800-000128,2021-10-15,Q322Wk02,0,0,13,0,0,17,0,0,0
376,C21000174,LATAM,800-000128,2021-10-22,Q322Wk03,0,0,2,0,0,15,0,0,0
377,C21000174,LATAM,800-000128,2021-10-29,Q322Wk04,20,0,0,0,0,15,20,0,0
378,C21000174,LATAM,800-000128,2021-11-05,Q322Wk05,0,0,22,0,0,5,20,0,0
379,C21000174,LATAM,800-000128,2021-11-12,Q322Wk06,60,0,0,0,0,5,80,0,0
380,C21000174,LATAM,800-000128,2021-11-19,Q322Wk07,0,0,0,0,0,5,60,0,0
381,C21000174,LATAM,800-000128,2021-11-26,Q322Wk08,0,0,0,0,0,24,60,0,0
382,C21000174,LATAM,800-000128,2021-12-03,Q322Wk09,0,0,21,0,0,4,0,0,0
383,C21000174,LATAM,800-000128,2021-12-10,Q322Wk10,0,0,0,0,0,4,0,0,0
384,C21000174,LATAM,800-000128,2021-12-17,Q322Wk11,0,0,2,0,0,2,0,0,0
385,C21000174,LATAM,800-000128,2021-12-24,Q322Wk12,0,0,0,0,0,62,0,0,0
386,C21000174,LATAM,800-000128,2021-12-31,Q322Wk13,0,0,0,0,0,59,0,0,0
387,C21000174,LATAM,800-000129,2021-10-01,Q222Wk13,0,0,8,0,0,187,0,0,0
388,C21000174,LATAM,800-000129,2021-10-08,Q322Wk01,0,0,7,0,0,179,0,0,0
389,C21000174,LATAM,800-000129,2021-10-15,Q322Wk02,0,0,9,0,0,171,0,0,0
390,C21000174,LATAM,800-000129,2021-10-22,Q322Wk03,0,0,28,0,0,141,0,0,0
391,C21000174,LATAM,800-000129,2021-10-29,Q322Wk04,400,0,6,0,0,131,400,0,0
392,C21000174,LATAM,800-000129,2021-11-05,Q322Wk05,0,0,7,0,0,130,400,0,0
393,C21000174,LATAM,800-000129,2021-11-12,Q322Wk06,0,0,3,0,0,125,400,0,0
394,C21000174,LATAM,800-000129,2021-11-19,Q322Wk07,0,0,7,0,0,121,0,0,0
395,C21000174,LATAM,800-000129,2021-11-26,Q322Wk08,0,0,4,0,0,275,0,0,0
396,C21000174,LATAM,800-000129,2021-12-03,Q322Wk09,0,0,3,0,0,273,0,0,0
397,C21000174,LATAM,800-000129,2021-12-10,Q322Wk10,0,0,65,0,0,208,0,0,0
398,C21000174,LATAM,800-000129,2021-12-17,Q322Wk11,0,0,7,0,0,200,0,0,0
399,C21000174,LATAM,800-000129,2021-12-24,Q322Wk12,0,0,10,0,0,432,0,0,0
400,C21000174,LATAM,800-000129,2021-12-31,Q322Wk13,0,0,1,0,0,431,0,0,0
401,C21000174,LATAM,800-000130,2021-10-01,Q222Wk13,0,0,10,0,0,197,0,0,0
402,C21000174,LATAM,800-000130,2021-10-08,Q322Wk01,100,0,5,0,0,191,100,0,0
403,C21000174,LATAM,800-000130,2021-10-15,Q322Wk02,0,0,3,0,0,186,100,0,0
404,C21000174,LATAM,800-000130,2021-10-22,Q322Wk03,0,0,32,0,0,156,100,0,0
405,C21000174,LATAM,800-000130,2021-10-29,Q322Wk04,400,0,5,0,0,150,400,0,0
406,C21000174,LATAM,800-000130,2021-11-05,Q322Wk05,0,0,2,0,0,148,400,0,0
407,C21000174,LATAM,800-000130,2021-11-12,Q322Wk06,0,0,5,0,0,240,400,0,0
408,C21000174,LATAM,800-000130,2021-11-19,Q322Wk07,0,0,7,0,0,236,0,0,0
409,C21000174,LATAM,800-000130,2021-11-26,Q322Wk08,0,0,8,0,0,226,0,0,0
410,C21000174,LATAM,800-000130,2021-12-03,Q322Wk09,0,0,8,0,0,218,0,0,0
411,C21000174,LATAM,800-000130,2021-12-10,Q322Wk10,0,0,47,0,0,173,0,0,0
412,C21000174,LATAM,800-000130,2021-12-17,Q322Wk11,0,0,6,0,0,168,0,0,0
413,C21000174,LATAM,800-000130,2021-12-24,Q322Wk12,0,0,9,0,0,559,0,0,0
414,C21000174,LATAM,800-000130,2021-12-31,Q322Wk13,0,0,5,0,0,579,0,0,0
415,C21000174,LATAM,800-000131,2021-10-01,Q222Wk13,0,0,3,0,0,149,0,0,0
416,C21000174,LATAM,800-000131,2021-10-08,Q322Wk01,0,0,0,0,0,149,0,0,0
417,C21000174,LATAM,800-000131,2021-10-15,Q322Wk02,0,0,34,0,0,115,0,0,0
418,C21000174,LATAM,800-000131,2021-10-22,Q322Wk03,0,0,30,0,0,84,0,0,0
419,C21000174,LATAM,800-000131,2021-10-29,Q322Wk04,100,0,1,0,0,82,100,0,0
420,C21000174,LATAM,800-000131,2021-11-05,Q322Wk05,0,0,2,0,0,81,100,0,0
421,C21000174,LATAM,800-000131,2021-11-12,Q322Wk06,0,0,2,0,0,80,100,0,0
422,C21000174,LATAM,800-000131,2021-11-19,Q322Wk07,0,0,4,0,0,76,0,0,0
423,C21000174,LATAM,800-000131,2021-11-26,Q322Wk08,0,0,1,0,0,75,0,0,0
424,C21000174,LATAM,800-000131,2021-12-03,Q322Wk09,0,0,0,0,0,75,0,0,0
425,C21000174,LATAM,800-000131,2021-12-10,Q322Wk10,0,0,33,0,0,42,0,0,0
426,C21000174,LATAM,800-000131,2021-12-17,Q322Wk11,0,0,1,0,0,40,0,0,0
427,C21000174,LATAM,800-000131,2021-12-24,Q322Wk12,0,0,3,0,0,138,0,0,0
428,C21000174,LATAM,800-000131,2021-12-31,Q322Wk13,0,0,0,0,0,160,0,0,0
429,C21000174,LATAM,800-000132,2021-10-08,Q322Wk01,360,0,0,0,0,0,360,0,0
430,C21000174,LATAM,800-000132,2021-10-15,Q322Wk02,0,0,0,0,0,0,360,0,0
431,C21000174,LATAM,800-000132,2021-10-22,Q322Wk03,0,0,0,0,0,0,360,0,0
432,C21000174,LATAM,800-000132,2021-11-05,Q322Wk05,120,0,0,0,0,0,120,0,0
433,C21000174,LATAM,800-000132,2021-11-12,Q322Wk06,300,0,71,0,0,285,420,0,0
434,C21000174,LATAM,800-000132,2021-11-19,Q322Wk07,0,0,165,0,0,116,420,0,0
435,C21000174,LATAM,800-000132,2021-11-26,Q322Wk08,0,0,49,0,0,63,300,0,0
436,C21000174,LATAM,800-000132,2021-12-03,Q322Wk09,0,0,29,0,0,40,0,0,0
437,C21000174,LATAM,800-000132,2021-12-10,Q322Wk10,0,0,10,0,0,27,0,0,0
438,C21000174,LATAM,800-000132,2021-12-17,Q322Wk11,300,0,16,0,0,16,300,0,0
439,C21000174,LATAM,800-000132,2021-12-24,Q322Wk12,0,0,58,0,0,370,300,0,0
440,C21000174,LATAM,800-000132,2021-12-31,Q322Wk13,0,0,41,0,0,327,300,0,0
441,C21000174,LATAM,800-000133,2021-10-01,Q222Wk13,0,0,8,0,0,58,0,0,0
442,C21000174,LATAM,800-000133,2021-10-08,Q322Wk01,240,0,4,0,0,55,240,0,0
443,C21000174,LATAM,800-000133,2021-10-15,Q322Wk02,0,0,27,0,0,28,240,0,0
444,C21000174,LATAM,800-000133,2021-10-22,Q322Wk03,0,0,3,0,0,25,240,0,0
445,C21000174,LATAM,800-000133,2021-10-29,Q322Wk04,0,0,0,0,0,23,0,0,0
446,C21000174,LATAM,800-000133,2021-11-05,Q322Wk05,100,0,17,0,0,27,100,0,0
447,C21000174,LATAM,800-000133,2021-11-12,Q322Wk06,152,0,41,0,0,226,252,0,0
448,C21000174,LATAM,800-000133,2021-11-19,Q322Wk07,0,0,17,1,0,206,252,1,0
449,C21000174,LATAM,800-000133,2021-11-26,Q322Wk08,0,0,27,0,0,168,152,0,0
450,C21000174,LATAM,800-000133,2021-12-03,Q322Wk09,0,0,35,0,0,144,0,0,0
451,C21000174,LATAM,800-000133,2021-12-10,Q322Wk10,0,0,72,0,0,72,0,0,0
452,C21000174,LATAM,800-000133,2021-12-17,Q322Wk11,200,0,8,0,0,62,200,0,0
453,C21000174,LATAM,800-000133,2021-12-24,Q322Wk12,0,0,37,0,0,275,200,0,0
454,C21000174,LATAM,800-000133,2021-12-31,Q322Wk13,0,0,20,0,0,257,200,0,0
455,C21000174,LATAM,800-000134,2021-10-01,Q222Wk13,0,0,6,0,0,99,0,0,0
456,C21000174,LATAM,800-000134,2021-10-08,Q322Wk01,180,0,20,0,0,82,180,0,0
457,C21000174,LATAM,800-000134,2021-10-15,Q322Wk02,60,0,29,0,0,54,240,0,0
458,C21000174,LATAM,800-000134,2021-10-22,Q322Wk03,0,0,19,0,0,35,240,0,0
459,C21000174,LATAM,800-000134,2021-10-29,Q322Wk04,0,0,10,0,0,25,60,0,0
460,C21000174,LATAM,800-000134,2021-11-05,Q322Wk05,0,0,19,0,0,26,0,0,0
461,C21000174,LATAM,800-000134,2021-11-12,Q322Wk06,200,0,17,0,0,189,200,0,0
462,C21000174,LATAM,800-000134,2021-11-19,Q322Wk07,0,0,5,0,0,184,200,0,0
463,C21000174,LATAM,800-000134,2021-11-26,Q322Wk08,0,0,22,0,0,214,200,0,0
464,C21000174,LATAM,800-000134,2021-12-03,Q322Wk09,0,0,22,0,0,199,0,0,0
465,C21000174,LATAM,800-000134,2021-12-10,Q322Wk10,0,0,72,0,0,115,0,0,0
466,C21000174,LATAM,800-000134,2021-12-17,Q322Wk11,200,0,24,0,0,99,200,0,0
467,C21000174,LATAM,800-000134,2021-12-24,Q322Wk12,0,0,35,0,0,273,200,0,0
468,C21000174,LATAM,800-000134,2021-12-31,Q322Wk13,0,0,17,0,0,250,200,0,0
469,C21000174,LATAM,800-000135,2021-10-01,Q222Wk13,0,0,4,0,0,156,0,0,0
470,C21000174,LATAM,800-000135,2021-10-08,Q322Wk01,200,0,29,0,0,132,200,0,0
471,C21000174,LATAM,800-000135,2021-10-15,Q322Wk02,0,0,13,0,0,118,200,0,0
472,C21000174,LATAM,800-000135,2021-10-22,Q322Wk03,0,0,15,0,0,103,200,0,0
473,C21000174,LATAM,800-000135,2021-10-29,Q322Wk04,0,0,11,0,0,90,0,0,0
474,C21000174,LATAM,800-000135,2021-11-05,Q322Wk05,40,0,23,0,0,72,40,0,0
475,C21000174,LATAM,800-000135,2021-11-12,Q322Wk06,40,0,40,0,0,227,80,0,0
476,C21000174,LATAM,800-000135,2021-11-19,Q322Wk07,0,0,27,0,0,201,80,0,0
477,C21000174,LATAM,800-000135,2021-11-26,Q322Wk08,0,0,48,0,0,153,40,0,0
478,C21000174,LATAM,800-000135,2021-12-03,Q322Wk09,0,-4,24,0,0,139,0,0,0
479,C21000174,LATAM,800-000135,2021-12-10,Q322Wk10,0,0,2,0,0,126,0,0,0
480,C21000174,LATAM,800-000135,2021-12-17,Q322Wk11,100,0,15,0,0,120,100,0,0
481,C21000174,LATAM,800-000135,2021-12-24,Q322Wk12,0,0,29,0,0,166,100,0,0
482,C21000174,LATAM,800-000135,2021-12-31,Q322Wk13,0,0,11,0,0,155,100,0,0
483,C21000174,LATAM,800-000136,2021-10-01,Q222Wk13,0,0,0,0,0,2,0,0,0
484,C21000174,LATAM,800-000136,2021-10-08,Q322Wk01,0,0,1,0,0,1,0,0,0
485,C21000174,LATAM,800-000136,2021-10-15,Q322Wk02,0,0,0,0,0,1,0,0,0
486,C21000174,LATAM,800-000136,2021-10-22,Q322Wk03,0,0,0,0,0,1,0,0,0
487,C21000174,LATAM,800-000136,2021-10-29,Q322Wk04,0,0,0,0,0,1,0,0,0
488,C21000174,LATAM,800-000136,2021-11-05,Q322Wk05,0,0,1,0,0,0,0,0,0
489,C21000174,LATAM,800-000137,2021-11-12,Q322Wk06,32,0,0,0,0,0,32,0,0
490,C21000174,LATAM,800-000137,2021-11-19,Q322Wk07,0,0,0,0,0,0,32,0,0
491,C21000174,LATAM,800-000137,2021-11-26,Q322Wk08,0,0,0,0,0,0,32,0,0
492,C21000174,LATAM,800-000137,2021-12-24,Q322Wk12,0,0,0,0,0,32,0,0,0
493,C21000174,LATAM,800-000137,2021-12-31,Q322Wk13,0,0,0,0,0,11,0,0,0
494,C21000174,LATAM,800-000138,2021-10-01,Q222Wk13,0,0,31,0,0,667,0,0,0
495,C21000174,LATAM,800-000138,2021-10-08,Q322Wk01,0,0,24,0,0,645,0,0,0
496,C21000174,LATAM,800-000138,2021-10-15,Q322Wk02,0,0,157,0,0,483,0,0,0
497,C21000174,LATAM,800-000138,2021-10-22,Q322Wk03,0,0,77,0,0,410,0,0,0
498,C21000174,LATAM,800-000138,2021-10-29,Q322Wk04,0,0,22,0,0,382,0,0,0
499,C21000174,LATAM,800-000138,2021-11-05,Q322Wk05,0,0,18,0,0,367,0,0,0
500,C21000174,LATAM,800-000138,2021-11-12,Q322Wk06,0,0,20,0,0,347,0,0,0
501,C21000174,LATAM,800-000138,2021-11-19,Q322Wk07,0,0,88,0,0,262,0,0,0
502,C21000174,LATAM,800-000138,2021-11-26,Q322Wk08,0,0,25,0,0,232,0,0,0
503,C21000174,LATAM,800-000138,2021-12-03,Q322Wk09,0,0,14,0,0,223,0,0,0
504,C21000174,LATAM,800-000138,2021-12-10,Q322Wk10,0,0,10,0,0,214,0,0,0
505,C21000174,LATAM,800-000138,2021-12-17,Q322Wk11,0,0,4,0,0,211,0,0,0
506,C21000174,LATAM,800-000138,2021-12-24,Q322Wk12,0,0,11,0,0,202,0,0,0
507,C21000174,LATAM,800-000138,2021-12-31,Q322Wk13,0,0,2,0,0,201,0,0,0
508,C21000174,LATAM,800-000139,2021-10-01,Q222Wk13,0,0,9,0,0,453,0,0,0
509,C21000174,LATAM,800-000139,2021-10-08,Q322Wk01,0,0,21,0,0,433,0,0,0
510,C21000174,LATAM,800-000139,2021-10-15,Q322Wk02,0,0,119,0,0,314,0,0,0
511,C21000174,LATAM,800-000139,2021-10-22,Q322Wk03,0,0,31,1,0,283,0,1,0
512,C21000174,LATAM,800-000139,2021-10-29,Q322Wk04,0,0,4,0,0,277,0,0,0
513,C21000174,LATAM,800-000139,2021-11-05,Q322Wk05,0,0,12,0,0,268,0,0,0
514,C21000174,LATAM,800-000139,2021-11-12,Q322Wk06,0,0,15,0,0,251,0,0,0
515,C21000174,LATAM,800-000139,2021-11-19,Q322Wk07,0,0,25,0,0,227,0,0,0
516,C21000174,LATAM,800-000139,2021-11-26,Q322Wk08,0,0,25,0,0,198,0,0,0
517,C21000174,LATAM,800-000139,2021-12-03,Q322Wk09,0,0,13,0,0,188,0,0,0
518,C21000174,LATAM,800-000139,2021-12-10,Q322Wk10,0,0,9,0,0,178,0,0,0
519,C21000174,LATAM,800-000139,2021-12-17,Q322Wk11,0,0,11,0,0,169,0,0,0
520,C21000174,LATAM,800-000139,2021-12-24,Q322Wk12,0,0,11,0,0,159,0,0,0
521,C21000174,LATAM,800-000139,2021-12-31,Q322Wk13,0,0,4,0,0,152,0,0,0
522,C21000174,LATAM,800-000140,2021-10-01,Q222Wk13,0,0,8,0,0,377,0,0,0
523,C21000174,LATAM,800-000140,2021-10-08,Q322Wk01,0,0,8,0,0,369,0,0,0
524,C21000174,LATAM,800-000140,2021-10-15,Q322Wk02,0,0,97,0,0,273,0,0,0
525,C21000174,LATAM,800-000140,2021-10-22,Q322Wk03,0,0,34,0,0,236,0,0,0
526,C21000174,LATAM,800-000140,2021-10-29,Q322Wk04,0,0,8,0,0,230,0,0,0
527,C21000174,LATAM,800-000140,2021-11-05,Q322Wk05,0,0,3,0,0,227,0,0,0
528,C21000174,LATAM,800-000140,2021-11-12,Q322Wk06,0,0,9,0,0,219,0,0,0
529,C21000174,LATAM,800-000140,2021-11-19,Q322Wk07,0,0,10,0,0,206,0,0,0
530,C21000174,LATAM,800-000140,2021-11-26,Q322Wk08,0,0,27,0,0,180,0,0,0
531,C21000174,LATAM,800-000140,2021-12-03,Q322Wk09,0,0,6,0,0,175,0,0,0
532,C21000174,LATAM,800-000140,2021-12-10,Q322Wk10,0,0,4,0,0,171,0,0,0
533,C21000174,LATAM,800-000140,2021-12-17,Q322Wk11,0,0,3,0,0,167,0,0,0
534,C21000174,LATAM,800-000140,2021-12-24,Q322Wk12,0,0,5,0,0,163,0,0,0
535,C21000174,LATAM,800-000140,2021-12-31,Q322Wk13,0,0,4,0,0,159,0,0,0
536,C21000174,LATAM,800-000141,2021-11-12,Q322Wk06,32,0,0,0,0,0,32,0,0
537,C21000174,LATAM,800-000141,2021-11-19,Q322Wk07,0,0,0,0,0,0,32,0,0
538,C21000174,LATAM,800-000141,2021-11-26,Q322Wk08,0,0,0,0,0,0,32,0,0
539,C21000174,LATAM,800-000141,2021-12-24,Q322Wk12,0,0,0,0,0,32,0,0,0
540,C21000174,LATAM,800-000141,2021-12-31,Q322Wk13,0,0,0,0,0,11,0,0,0
541,C21000174,LATAM,800-000142,2021-10-01,Q222Wk13,0,0,2,0,0,66,0,0,0
542,C21000174,LATAM,800-000142,2021-10-08,Q322Wk01,0,0,2,0,0,65,0,0,0
543,C21000174,LATAM,800-000142,2021-10-15,Q322Wk02,0,0,17,0,0,48,0,0,0
544,C21000174,LATAM,800-000142,2021-10-22,Q322Wk03,0,0,11,0,0,37,0,0,0
545,C21000174,LATAM,800-000142,2021-10-29,Q322Wk04,160,0,0,0,0,37,160,0,0
546,C21000174,LATAM,800-000142,2021-11-05,Q322Wk05,0,0,10,1,0,41,160,1,0
547,C21000174,LATAM,800-000142,2021-11-12,Q322Wk06,0,0,0,0,0,41,160,0,0
548,C21000174,LATAM,800-000142,2021-11-19,Q322Wk07,0,0,1,0,0,40,0,0,0
549,C21000174,LATAM,800-000142,2021-11-26,Q322Wk08,0,0,0,0,0,40,0,0,0
550,C21000174,LATAM,800-000142,2021-12-03,Q322Wk09,0,0,1,0,0,39,0,0,0
551,C21000174,LATAM,800-000142,2021-12-10,Q322Wk10,100,0,1,0,0,31,100,0,0
552,C21000174,LATAM,800-000142,2021-12-17,Q322Wk11,0,0,10,0,0,27,100,0,0
553,C21000174,LATAM,800-000142,2021-12-24,Q322Wk12,0,0,6,0,0,182,100,0,0
554,C21000174,LATAM,800-000142,2021-12-31,Q322Wk13,0,0,1,0,0,180,0,0,0
555,C21000174,LATAM,800-000143,2021-10-01,Q222Wk13,0,0,3,0,0,84,0,0,0
