logi_id,Region,sku,fiscal_week_end_date,fiscal_week_alias,a,b,c,d,e,f,g,h,i
C21000165,Asia Pacific,800-001265,10/8/2021,Q322Wk01,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001265,10/15/2021,Q322Wk02,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001265,10/22/2021,Q322Wk03,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001265,10/29/2021,Q322Wk04,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001265,11/5/2021,Q322Wk05,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001265,11/12/2021,Q322Wk06,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001265,11/19/2021,Q322Wk07,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001265,11/26/2021,Q322Wk08,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001265,12/3/2021,Q322Wk09,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001265,12/10/2021,Q322Wk10,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001265,12/17/2021,Q322Wk11,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001265,12/24/2021,Q322Wk12,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001265,12/31/2021,Q322Wk13,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-000371,10/1/2021,Q222Wk13,0,0,3,0,0,51,0,0,0
C21000165,Asia Pacific,800-000371,10/8/2021,Q322Wk01,0,0,6,0,0,47,0,0,0
C21000165,Asia Pacific,800-000371,10/15/2021,Q322Wk02,0,0,4,0,0,43,0,0,0
C21000165,Asia Pacific,800-000371,10/22/2021,Q322Wk03,0,0,8,0,0,35,0,0,0
C21000165,Asia Pacific,800-000371,10/29/2021,Q322Wk04,0,0,5,0,0,23,0,0,0
C21000165,Asia Pacific,800-000371,11/5/2021,Q322Wk05,0,0,16,0,0,14,0,0,0
C21000165,Asia Pacific,800-000371,11/12/2021,Q322Wk06,0,0,2,0,0,12,0,0,0
C21000165,Asia Pacific,800-000371,11/19/2021,Q322Wk07,0,0,5,0,0,7,0,0,0
C21000165,Asia Pacific,800-000371,11/26/2021,Q322Wk08,0,0,4,0,0,2,0,0,0
C21000165,Asia Pacific,800-000371,12/3/2021,Q322Wk09,0,0,1,0,0,2,0,0,0
C21000165,Asia Pacific,800-000371,12/10/2021,Q322Wk10,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000371,12/17/2021,Q322Wk11,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000371,12/24/2021,Q322Wk12,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000371,12/31/2021,Q322Wk13,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-001266,10/1/2021,Q222Wk13,0,0,3,0,0,52,0,0,0
C21000165,Asia Pacific,800-001266,10/8/2021,Q322Wk01,0,0,6,0,0,48,0,0,0
C21000165,Asia Pacific,800-001266,10/15/2021,Q322Wk02,0,0,3,0,0,45,0,0,0
C21000165,Asia Pacific,800-001266,10/22/2021,Q322Wk03,0,0,9,0,0,36,0,0,0
C21000165,Asia Pacific,800-001266,10/29/2021,Q322Wk04,0,0,4,0,0,25,0,0,0
C21000165,Asia Pacific,800-001266,11/5/2021,Q322Wk05,0,0,15,0,0,17,0,0,0
C21000165,Asia Pacific,800-001266,11/12/2021,Q322Wk06,40,0,2,0,0,15,40,0,0
C21000165,Asia Pacific,800-001266,11/19/2021,Q322Wk07,0,0,6,0,0,9,40,0,0
C21000165,Asia Pacific,800-001266,11/26/2021,Q322Wk08,0,0,5,0,0,42,0,0,0
C21000165,Asia Pacific,800-001266,12/3/2021,Q322Wk09,0,0,9,0,0,35,0,0,0
C21000165,Asia Pacific,800-001266,12/10/2021,Q322Wk10,0,0,5,0,0,30,0,0,0
C21000165,Asia Pacific,800-001266,12/17/2021,Q322Wk11,0,0,9,0,0,21,0,0,0
C21000165,Asia Pacific,800-001266,12/24/2021,Q322Wk12,0,0,5,0,0,16,0,0,0
C21000165,Asia Pacific,800-001266,12/31/2021,Q322Wk13,0,0,10,0,0,5,0,0,0
C21000165,Asia Pacific,800-000372,10/1/2021,Q222Wk13,0,0,2,0,0,55,0,0,0
C21000165,Asia Pacific,800-000372,10/8/2021,Q322Wk01,0,0,6,0,0,50,0,0,0
C21000165,Asia Pacific,800-000372,10/15/2021,Q322Wk02,0,0,3,0,0,47,0,0,0
C21000165,Asia Pacific,800-000372,10/22/2021,Q322Wk03,0,0,8,0,0,39,0,0,0
C21000165,Asia Pacific,800-000372,10/29/2021,Q322Wk04,0,0,3,0,0,27,0,0,0
C21000165,Asia Pacific,800-000372,11/5/2021,Q322Wk05,0,0,22,0,0,14,0,0,0
C21000165,Asia Pacific,800-000372,11/12/2021,Q322Wk06,0,0,2,0,0,12,0,0,0
C21000165,Asia Pacific,800-000372,11/19/2021,Q322Wk07,0,0,4,0,0,7,0,0,0
C21000165,Asia Pacific,800-000372,11/26/2021,Q322Wk08,0,0,2,0,0,5,0,0,0
C21000165,Asia Pacific,800-000372,12/3/2021,Q322Wk09,0,0,0,0,0,5,0,0,0
C21000165,Asia Pacific,800-000372,12/10/2021,Q322Wk10,0,0,0,0,0,5,0,0,0
C21000165,Asia Pacific,800-000372,12/17/2021,Q322Wk11,0,0,0,0,0,5,0,0,0
C21000165,Asia Pacific,800-000372,12/24/2021,Q322Wk12,0,0,0,0,0,5,0,0,0
C21000165,Asia Pacific,800-000372,12/31/2021,Q322Wk13,0,0,0,0,0,4,0,0,0
C21000165,Asia Pacific,800-001267,11/12/2021,Q322Wk06,80,0,0,0,0,0,80,0,0
C21000165,Asia Pacific,800-001267,11/19/2021,Q322Wk07,0,0,0,0,0,0,80,0,0
C21000165,Asia Pacific,800-000374,10/1/2021,Q222Wk13,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000374,10/8/2021,Q322Wk01,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000374,10/15/2021,Q322Wk02,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000374,10/22/2021,Q322Wk03,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000374,10/29/2021,Q322Wk04,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000374,11/5/2021,Q322Wk05,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000374,11/12/2021,Q322Wk06,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000374,11/19/2021,Q322Wk07,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000374,11/26/2021,Q322Wk08,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000374,12/3/2021,Q322Wk09,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000374,12/10/2021,Q322Wk10,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000374,12/17/2021,Q322Wk11,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000374,12/24/2021,Q322Wk12,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000374,12/31/2021,Q322Wk13,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000376,10/1/2021,Q222Wk13,0,0,4,0,0,4,0,0,0
C21000165,Asia Pacific,800-000376,10/8/2021,Q322Wk01,0,0,0,0,0,4,0,0,0
C21000165,Asia Pacific,800-000376,10/15/2021,Q322Wk02,0,0,0,0,0,4,0,0,0
C21000165,Asia Pacific,800-000376,10/22/2021,Q322Wk03,0,0,0,0,0,4,0,0,0
C21000165,Asia Pacific,800-000376,10/29/2021,Q322Wk04,0,0,0,0,0,4,0,0,0
C21000165,Asia Pacific,800-000376,11/5/2021,Q322Wk05,0,0,0,0,0,4,0,0,0
C21000165,Asia Pacific,800-000376,11/12/2021,Q322Wk06,0,0,0,0,0,4,0,0,0
C21000165,Asia Pacific,800-000376,11/19/2021,Q322Wk07,0,0,0,0,0,4,0,0,0
C21000165,Asia Pacific,800-000376,11/26/2021,Q322Wk08,0,0,0,0,0,4,0,0,0
C21000165,Asia Pacific,800-000376,12/3/2021,Q322Wk09,0,0,0,0,0,4,0,0,0
C21000165,Asia Pacific,800-000376,12/10/2021,Q322Wk10,0,0,0,0,0,4,0,0,0
C21000165,Asia Pacific,800-000376,12/17/2021,Q322Wk11,0,0,0,0,0,4,0,0,0
C21000165,Asia Pacific,800-000376,12/24/2021,Q322Wk12,0,0,0,0,0,4,0,0,0
C21000165,Asia Pacific,800-000376,12/31/2021,Q322Wk13,0,0,1,0,0,3,0,0,0
C21000165,Asia Pacific,800-000383,10/1/2021,Q222Wk13,0,0,0,0,0,13,0,0,0
C21000165,Asia Pacific,800-000383,10/8/2021,Q322Wk01,0,0,0,0,0,13,0,0,0
C21000165,Asia Pacific,800-000383,10/15/2021,Q322Wk02,0,0,0,0,0,13,0,0,0
C21000165,Asia Pacific,800-000383,10/22/2021,Q322Wk03,0,0,0,0,0,13,0,0,0
C21000165,Asia Pacific,800-000383,10/29/2021,Q322Wk04,0,0,0,0,0,13,0,0,0
C21000165,Asia Pacific,800-000383,11/5/2021,Q322Wk05,0,0,0,0,0,13,0,0,0
C21000165,Asia Pacific,800-000383,11/12/2021,Q322Wk06,16,0,0,0,0,13,16,0,0
C21000165,Asia Pacific,800-000383,11/19/2021,Q322Wk07,0,0,0,0,0,13,16,0,0
C21000165,Asia Pacific,800-000383,11/26/2021,Q322Wk08,0,0,0,0,0,29,0,0,0
C21000165,Asia Pacific,800-000383,12/3/2021,Q322Wk09,0,0,0,0,0,29,0,0,0
C21000165,Asia Pacific,800-000383,12/10/2021,Q322Wk10,0,0,0,0,0,29,0,0,0
C21000165,Asia Pacific,800-000383,12/17/2021,Q322Wk11,0,0,0,0,0,29,0,0,0
C21000165,Asia Pacific,800-000383,12/24/2021,Q322Wk12,0,0,0,0,0,29,0,0,0
C21000165,Asia Pacific,800-000383,12/31/2021,Q322Wk13,0,0,0,0,0,29,0,0,0
C21000165,Asia Pacific,800-000414,10/1/2021,Q222Wk13,0,0,0,0,0,25,0,0,0
C21000165,Asia Pacific,800-000414,10/8/2021,Q322Wk01,0,0,8,0,0,17,0,0,0
C21000165,Asia Pacific,800-000414,10/15/2021,Q322Wk02,0,0,0,0,0,17,0,0,0
C21000165,Asia Pacific,800-000414,10/22/2021,Q322Wk03,0,0,3,0,0,14,0,0,0
C21000165,Asia Pacific,800-000414,10/29/2021,Q322Wk04,0,0,5,0,0,9,0,0,0
C21000165,Asia Pacific,800-000414,11/5/2021,Q322Wk05,0,0,3,0,0,6,0,0,0
C21000165,Asia Pacific,800-000414,11/12/2021,Q322Wk06,0,0,1,0,0,5,0,0,0
C21000165,Asia Pacific,800-000414,11/19/2021,Q322Wk07,0,0,0,0,0,5,0,0,0
C21000165,Asia Pacific,800-000414,11/26/2021,Q322Wk08,0,0,0,0,0,5,0,0,0
C21000165,Asia Pacific,800-000414,12/3/2021,Q322Wk09,0,0,0,0,0,5,0,0,0
C21000165,Asia Pacific,800-000414,12/10/2021,Q322Wk10,0,0,0,0,0,5,0,0,0
C21000165,Asia Pacific,800-000414,12/17/2021,Q322Wk11,0,0,0,0,0,5,0,0,0
C21000165,Asia Pacific,800-000414,12/24/2021,Q322Wk12,0,0,2,0,0,3,0,0,0
C21000165,Asia Pacific,800-000414,12/31/2021,Q322Wk13,0,0,0,0,0,3,0,0,0
C21000165,Asia Pacific,800-000415,10/1/2021,Q222Wk13,0,0,0,0,0,28,0,0,0
C21000165,Asia Pacific,800-000415,10/8/2021,Q322Wk01,0,0,10,0,0,18,0,0,0
C21000165,Asia Pacific,800-000415,10/15/2021,Q322Wk02,0,0,0,0,0,18,0,0,0
C21000165,Asia Pacific,800-000415,10/22/2021,Q322Wk03,0,0,0,0,0,18,0,0,0
C21000165,Asia Pacific,800-000415,10/29/2021,Q322Wk04,0,0,0,0,0,18,0,0,0
C21000165,Asia Pacific,800-000415,11/5/2021,Q322Wk05,0,0,0,0,0,18,0,0,0
C21000165,Asia Pacific,800-000415,11/12/2021,Q322Wk06,0,0,0,0,0,18,0,0,0
C21000165,Asia Pacific,800-000415,11/19/2021,Q322Wk07,0,0,0,0,0,18,0,0,0
C21000165,Asia Pacific,800-000415,11/26/2021,Q322Wk08,0,0,6,0,0,6,0,0,0
C21000165,Asia Pacific,800-000415,12/3/2021,Q322Wk09,0,0,6,0,0,6,0,0,0
C21000165,Asia Pacific,800-000415,12/10/2021,Q322Wk10,0,0,0,0,0,6,0,0,0
C21000165,Asia Pacific,800-000415,12/17/2021,Q322Wk11,0,0,0,0,0,6,0,0,0
C21000165,Asia Pacific,800-000415,12/24/2021,Q322Wk12,0,0,0,0,0,6,0,0,0
C21000165,Asia Pacific,800-000415,12/31/2021,Q322Wk13,0,0,0,0,0,6,0,0,0
C21000165,Asia Pacific,800-000416,10/1/2021,Q222Wk13,0,0,3,0,0,24,0,0,0
C21000165,Asia Pacific,800-000416,10/8/2021,Q322Wk01,0,0,0,0,0,24,0,0,0
C21000165,Asia Pacific,800-000416,10/15/2021,Q322Wk02,0,0,0,0,0,24,0,0,0
C21000165,Asia Pacific,800-000416,10/22/2021,Q322Wk03,0,0,0,0,0,24,0,0,0
C21000165,Asia Pacific,800-000416,10/29/2021,Q322Wk04,0,0,0,0,0,18,0,0,0
C21000165,Asia Pacific,800-000416,11/5/2021,Q322Wk05,0,0,11,0,0,12,0,0,0
C21000165,Asia Pacific,800-000416,11/12/2021,Q322Wk06,0,0,0,0,0,12,0,0,0
C21000165,Asia Pacific,800-000416,11/19/2021,Q322Wk07,0,0,0,0,0,12,0,0,0
C21000165,Asia Pacific,800-000416,11/26/2021,Q322Wk08,0,0,0,0,0,12,0,0,0
C21000165,Asia Pacific,800-000416,12/3/2021,Q322Wk09,0,0,0,0,0,12,0,0,0
C21000165,Asia Pacific,800-000416,12/10/2021,Q322Wk10,0,0,0,0,0,12,0,0,0
C21000165,Asia Pacific,800-000416,12/17/2021,Q322Wk11,0,0,0,0,0,12,0,0,0
C21000165,Asia Pacific,800-000416,12/24/2021,Q322Wk12,0,0,0,0,0,12,0,0,0
C21000165,Asia Pacific,800-000416,12/31/2021,Q322Wk13,0,0,0,0,0,12,0,0,0
C21000165,Asia Pacific,800-000417,10/1/2021,Q222Wk13,0,0,3,0,0,26,0,0,0
C21000165,Asia Pacific,800-000417,10/8/2021,Q322Wk01,0,0,0,0,0,26,0,0,0
C21000165,Asia Pacific,800-000417,10/15/2021,Q322Wk02,0,0,0,0,0,26,0,0,0
C21000165,Asia Pacific,800-000417,10/22/2021,Q322Wk03,0,0,0,0,0,26,0,0,0
C21000165,Asia Pacific,800-000417,10/29/2021,Q322Wk04,0,0,2,0,0,22,0,0,0
C21000165,Asia Pacific,800-000417,11/5/2021,Q322Wk05,0,0,2,0,0,22,0,0,0
C21000165,Asia Pacific,800-000417,11/12/2021,Q322Wk06,0,0,10,0,0,11,0,0,0
C21000165,Asia Pacific,800-000417,11/19/2021,Q322Wk07,0,0,1,0,0,10,0,0,0
C21000165,Asia Pacific,800-000417,11/26/2021,Q322Wk08,0,0,0,0,0,10,0,0,0
C21000165,Asia Pacific,800-000417,12/3/2021,Q322Wk09,0,0,0,0,0,10,0,0,0
C21000165,Asia Pacific,800-000417,12/10/2021,Q322Wk10,0,0,0,0,0,10,0,0,0
C21000165,Asia Pacific,800-000417,12/17/2021,Q322Wk11,0,0,0,0,0,10,0,0,0
C21000165,Asia Pacific,800-000417,12/24/2021,Q322Wk12,0,0,0,0,0,10,0,0,0
C21000165,Asia Pacific,800-000417,12/31/2021,Q322Wk13,0,0,0,0,0,10,0,0,0
C21000165,Asia Pacific,800-000418,10/1/2021,Q222Wk13,0,0,16,0,0,101,0,0,0
C21000165,Asia Pacific,800-000418,10/8/2021,Q322Wk01,0,0,15,0,0,84,0,0,0
C21000165,Asia Pacific,800-000418,10/15/2021,Q322Wk02,0,0,4,0,0,82,0,0,0
C21000165,Asia Pacific,800-000418,10/22/2021,Q322Wk03,0,0,14,0,0,68,0,0,0
C21000165,Asia Pacific,800-000418,10/29/2021,Q322Wk04,0,0,22,0,0,30,0,0,0
C21000165,Asia Pacific,800-000418,11/5/2021,Q322Wk05,0,0,37,0,0,9,0,0,0
C21000165,Asia Pacific,800-000418,11/12/2021,Q322Wk06,288,0,4,0,0,4,288,0,0
C21000165,Asia Pacific,800-000418,11/19/2021,Q322Wk07,0,0,0,0,0,3,288,0,0
C21000165,Asia Pacific,800-000418,11/26/2021,Q322Wk08,0,0,0,0,0,271,0,0,0
C21000165,Asia Pacific,800-000418,12/3/2021,Q322Wk09,0,0,47,0,0,244,0,0,0
C21000165,Asia Pacific,800-000418,12/10/2021,Q322Wk10,0,0,12,0,0,232,0,0,0
C21000165,Asia Pacific,800-000418,12/17/2021,Q322Wk11,0,0,17,0,0,215,0,0,0
C21000165,Asia Pacific,800-000418,12/24/2021,Q322Wk12,0,0,13,0,0,202,0,0,0
C21000165,Asia Pacific,800-000418,12/31/2021,Q322Wk13,0,0,46,0,0,156,0,0,0
C21000165,Asia Pacific,800-001268,10/1/2021,Q222Wk13,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-001268,10/8/2021,Q322Wk01,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-001268,10/15/2021,Q322Wk02,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-001269,10/1/2021,Q222Wk13,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001269,10/8/2021,Q322Wk01,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001269,10/15/2021,Q322Wk02,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001269,10/29/2021,Q322Wk04,0,0,1,0,0,0,0,0,0
C21000165,Asia Pacific,800-001270,10/1/2021,Q222Wk13,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001270,10/8/2021,Q322Wk01,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001270,10/15/2021,Q322Wk02,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001270,10/22/2021,Q322Wk03,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001270,10/29/2021,Q322Wk04,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001270,11/5/2021,Q322Wk05,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001270,11/12/2021,Q322Wk06,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001270,11/19/2021,Q322Wk07,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001270,11/26/2021,Q322Wk08,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001270,12/3/2021,Q322Wk09,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001270,12/10/2021,Q322Wk10,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001270,12/17/2021,Q322Wk11,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001270,12/24/2021,Q322Wk12,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001270,12/31/2021,Q322Wk13,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-001271,10/1/2021,Q222Wk13,0,0,0,0,0,10,0,0,0
C21000165,Asia Pacific,800-001271,10/8/2021,Q322Wk01,0,0,0,0,0,10,0,0,0
C21000165,Asia Pacific,800-001271,10/15/2021,Q322Wk02,0,0,1,0,0,9,0,0,0
C21000165,Asia Pacific,800-001271,10/22/2021,Q322Wk03,0,0,0,0,0,9,0,0,0
C21000165,Asia Pacific,800-001271,10/29/2021,Q322Wk04,0,0,1,0,0,9,0,0,0
C21000165,Asia Pacific,800-001271,11/5/2021,Q322Wk05,0,0,0,0,0,9,0,0,0
C21000165,Asia Pacific,800-001271,11/12/2021,Q322Wk06,0,0,1,0,0,8,0,0,0
C21000165,Asia Pacific,800-001271,11/19/2021,Q322Wk07,0,0,0,0,0,8,0,0,0
C21000165,Asia Pacific,800-001271,11/26/2021,Q322Wk08,0,0,0,0,0,8,0,0,0
C21000165,Asia Pacific,800-001271,12/3/2021,Q322Wk09,0,0,0,0,0,8,0,0,0
C21000165,Asia Pacific,800-001271,12/10/2021,Q322Wk10,0,0,0,0,0,8,0,0,0
C21000165,Asia Pacific,800-001271,12/17/2021,Q322Wk11,0,0,0,0,0,8,0,0,0
C21000165,Asia Pacific,800-001271,12/24/2021,Q322Wk12,0,0,0,0,0,8,0,0,0
C21000165,Asia Pacific,800-001271,12/31/2021,Q322Wk13,0,0,0,0,0,8,0,0,0
C21000165,Asia Pacific,800-000421,10/1/2021,Q222Wk13,0,0,0,0,0,176,0,0,0
C21000165,Asia Pacific,800-000421,10/8/2021,Q322Wk01,0,0,3,0,0,173,0,0,0
C21000165,Asia Pacific,800-000421,10/15/2021,Q322Wk02,0,0,11,0,0,162,0,0,0
C21000165,Asia Pacific,800-000421,10/22/2021,Q322Wk03,0,0,12,0,0,148,0,0,0
C21000165,Asia Pacific,800-000421,10/29/2021,Q322Wk04,0,0,15,0,0,120,0,0,0
C21000165,Asia Pacific,800-000421,11/5/2021,Q322Wk05,0,0,41,0,0,92,0,0,0
C21000165,Asia Pacific,800-000421,11/12/2021,Q322Wk06,0,0,26,0,0,66,0,0,0
C21000165,Asia Pacific,800-000421,11/19/2021,Q322Wk07,0,0,34,0,0,31,0,0,0
C21000165,Asia Pacific,800-000421,11/26/2021,Q322Wk08,0,0,18,0,0,13,0,0,0
C21000165,Asia Pacific,800-000421,12/3/2021,Q322Wk09,0,0,2,0,0,11,0,0,0
C21000165,Asia Pacific,800-000421,12/10/2021,Q322Wk10,0,0,0,0,0,10,0,0,0
C21000165,Asia Pacific,800-000421,12/17/2021,Q322Wk11,0,0,1,0,0,9,0,0,0
C21000165,Asia Pacific,800-000421,12/24/2021,Q322Wk12,0,0,2,0,0,7,0,0,0
C21000165,Asia Pacific,800-000421,12/31/2021,Q322Wk13,0,0,0,0,0,7,0,0,0
C21000165,Asia Pacific,800-000422,10/1/2021,Q222Wk13,0,0,0,0,0,39,0,0,0
C21000165,Asia Pacific,800-000422,10/8/2021,Q322Wk01,0,0,0,0,0,38,0,0,0
C21000165,Asia Pacific,800-000422,10/15/2021,Q322Wk02,0,0,1,0,0,38,0,0,0
C21000165,Asia Pacific,800-000422,10/22/2021,Q322Wk03,0,0,0,0,0,38,0,0,0
C21000165,Asia Pacific,800-000422,10/29/2021,Q322Wk04,0,0,1,0,0,37,0,0,0
C21000165,Asia Pacific,800-000422,11/5/2021,Q322Wk05,0,0,0,0,0,37,0,0,0
C21000165,Asia Pacific,800-000422,11/12/2021,Q322Wk06,0,0,2,0,0,35,0,0,0
C21000165,Asia Pacific,800-000422,11/19/2021,Q322Wk07,0,0,2,0,0,33,0,0,0
C21000165,Asia Pacific,800-000422,11/26/2021,Q322Wk08,0,0,3,0,0,29,0,0,0
C21000165,Asia Pacific,800-000422,12/3/2021,Q322Wk09,0,0,7,0,0,23,0,0,0
C21000165,Asia Pacific,800-000422,12/10/2021,Q322Wk10,0,0,0,0,0,23,0,0,0
C21000165,Asia Pacific,800-000422,12/17/2021,Q322Wk11,0,0,2,0,0,21,0,0,0
C21000165,Asia Pacific,800-000422,12/24/2021,Q322Wk12,0,0,1,0,0,20,0,0,0
C21000165,Asia Pacific,800-000422,12/31/2021,Q322Wk13,0,0,5,0,0,15,0,0,0
C21000165,Asia Pacific,800-000423,10/1/2021,Q222Wk13,0,0,0,0,0,20,0,0,0
C21000165,Asia Pacific,800-000423,10/8/2021,Q322Wk01,0,0,0,0,0,20,0,0,0
C21000165,Asia Pacific,800-000423,10/15/2021,Q322Wk02,0,0,0,0,0,20,0,0,0
C21000165,Asia Pacific,800-000423,10/22/2021,Q322Wk03,0,0,0,0,0,20,0,0,0
C21000165,Asia Pacific,800-000423,10/29/2021,Q322Wk04,0,0,1,0,0,19,0,0,0
C21000165,Asia Pacific,800-000423,11/5/2021,Q322Wk05,0,0,0,0,0,19,0,0,0
C21000165,Asia Pacific,800-000423,11/12/2021,Q322Wk06,0,0,1,0,0,18,0,0,0
C21000165,Asia Pacific,800-000423,11/19/2021,Q322Wk07,0,0,1,0,0,17,0,0,0
C21000165,Asia Pacific,800-000423,11/26/2021,Q322Wk08,0,0,2,0,0,15,0,0,0
C21000165,Asia Pacific,800-000423,12/3/2021,Q322Wk09,0,0,0,0,0,15,0,0,0
C21000165,Asia Pacific,800-000423,12/10/2021,Q322Wk10,0,0,0,0,0,15,0,0,0
C21000165,Asia Pacific,800-000423,12/17/2021,Q322Wk11,0,0,0,0,0,15,0,0,0
C21000165,Asia Pacific,800-000423,12/24/2021,Q322Wk12,0,0,1,0,0,14,0,0,0
C21000165,Asia Pacific,800-000423,12/31/2021,Q322Wk13,0,0,2,0,0,12,0,0,0
C21000165,Asia Pacific,800-000424,10/1/2021,Q222Wk13,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000424,10/8/2021,Q322Wk01,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000424,10/15/2021,Q322Wk02,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000424,10/22/2021,Q322Wk03,0,0,0,0,0,2,0,0,0
C21000165,Asia Pacific,800-000424,10/29/2021,Q322Wk04,0,0,1,0,0,1,0,0,0
C21000165,Asia Pacific,800-000424,11/5/2021,Q322Wk05,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-000424,11/12/2021,Q322Wk06,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-000424,11/19/2021,Q322Wk07,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-000424,11/26/2021,Q322Wk08,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-000424,12/3/2021,Q322Wk09,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-000424,12/10/2021,Q322Wk10,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-000424,12/17/2021,Q322Wk11,0,0,0,0,0,1,0,0,0
C21000165,Asia Pacific,800-000424,12/24/2021,Q322Wk12,0,0,1,0,0,0,0,0,0
C21000165,Asia Pacific,800-000425,10/1/2021,Q222Wk13,0,0,0,0,0,21,0,0,0
C21000165,Asia Pacific,800-000425,10/8/2021,Q322Wk01,0,0,1,0,0,20,0,0,0
C21000165,Asia Pacific,800-000425,10/15/2021,Q322Wk02,0,0,0,0,0,20,0,0,0
C21000165,Asia Pacific,800-000425,10/22/2021,Q322Wk03,0,0,0,0,0,20,0,0,0
C21000165,Asia Pacific,800-000425,10/29/2021,Q322Wk04,0,0,3,0,0,17,0,0,0
C21000165,Asia Pacific,800-000425,11/5/2021,Q322Wk05,0,0,1,0,0,16,0,0,0
C21000165,Asia Pacific,800-000425,11/12/2021,Q322Wk06,0,0,0,0,0,16,0,0,0
C21000165,Asia Pacific,800-000425,11/19/2021,Q322Wk07,0,0,2,0,0,14,0,0,0
C21000165,Asia Pacific,800-000425,11/26/2021,Q322Wk08,0,0,0,0,0,13,0,0,0
C21000165,Asia Pacific,800-000425,12/3/2021,Q322Wk09,0,0,1,0,0,13,0,0,0
C21000165,Asia Pacific,800-000425,12/10/2021,Q322Wk10,0,0,0,0,0,13,0,0,0
C21000165,Asia Pacific,800-000425,12/17/2021,Q322Wk11,0,0,3,0,0,10,0,0,0
C21000165,Asia Pacific,800-000425,12/24/2021,Q322Wk12,0,0,3,0,0,7,0,0,0
C21000165,Asia Pacific,800-000425,12/31/2021,Q322Wk13,0,0,4,0,0,3,0,0,0
